profileID;PRES;TEMP;PSAL
9405;110.0;2.889;33.877
9405;120.0;2.852;33.879
9405;130.0;2.817;33.879
9405;140.0;2.782;33.881
9405;150.0;2.6;33.892
9405;160.0;2.316;33.908
9405;170.0;2.031;33.925
9405;180.0;1.747;33.942
9405;190.0;1.462;33.958
9405;200.0;1.469;33.974
9405;210.0;1.516;33.989
9405;220.0;1.565;34.004
9405;230.0;1.612;34.019
9405;240.0;1.66;34.033
9405;250.0;1.707;34.048
9405;260.0;1.755;34.064
9405;270.0;1.802;34.079
9405;280.0;1.85;34.094
9405;290.0;1.897;34.109
9405;300.0;1.946;34.124
9405;310.0;1.984;34.147
9405;320.0;2.018;34.172
9405;330.0;2.053;34.197
9405;340.0;2.088;34.222
9405;350.0;2.105;34.247
9405;360.0;2.121;34.267
9405;370.0;2.137;34.284
9405;380.0;2.153;34.3
9405;390.0;2.168;34.316
9405;400.0;2.176;34.328
9405;410.0;2.18;34.337
9405;420.0;2.183;34.345
9405;430.0;2.186;34.354
9405;440.0;2.189;34.362
9405;450.0;2.192;34.371
9405;460.0;2.195;34.379
9405;470.0;2.198;34.387
9405;480.0;2.202;34.396
9405;490.0;2.204;34.404
9405;500.0;2.208;34.413
9406;0.0;2.452;33.883
9406;10.0;2.447;33.879
9406;20.0;2.446;33.875
9406;30.0;2.448;33.875
9406;40.0;2.453;33.877
9406;50.0;2.455;33.875
9406;60.0;2.455;33.873
9406;70.0;2.444;33.871
9406;80.0;2.452;33.869
9406;90.0;2.46;33.868
9406;100.0;2.446;33.868
9406;110.0;2.421;33.867
9406;120.0;2.402;33.866
9406;130.0;2.406;33.865
9406;140.0;2.41;33.864
9406;150.0;2.319;33.878
9406;160.0;2.133;33.905
9406;170.0;1.946;33.932
9406;180.0;1.76;33.958
9406;190.0;1.572;33.985
9406;200.0;1.526;34.005
9406;210.0;1.565;34.017
9406;220.0;1.605;34.028
9406;230.0;1.646;34.041
9406;240.0;1.686;34.052
9406;250.0;1.726;34.065
9406;260.0;1.766;34.081
9406;270.0;1.806;34.096
9406;280.0;1.846;34.111
9406;290.0;1.886;34.127
9406;300.0;1.927;34.142
9406;310.0;1.966;34.158
9406;320.0;2.007;34.173
9406;330.0;2.047;34.188
9406;340.0;2.087;34.204
9406;350.0;2.117;34.223
9406;360.0;2.14;34.246
9406;370.0;2.162;34.267
9406;380.0;2.184;34.286
9406;390.0;2.202;34.304
9406;400.0;2.21;34.313
9406;410.0;2.217;34.321
9406;420.0;2.225;34.331
9406;430.0;2.232;34.34
9406;440.0;2.239;34.348
9406;450.0;2.246;34.358
9406;460.0;2.254;34.367
9406;470.0;2.261;34.375
9406;480.0;2.269;34.385
9406;490.0;2.276;34.394
9406;500.0;2.282;34.404
9407;0.0;2.341;33.876
9407;10.0;2.341;33.878
9407;20.0;2.342;33.874
9407;30.0;2.342;33.875
9407;40.0;2.342;33.882
9407;50.0;2.342;33.878
9407;60.0;2.342;33.873
9407;70.0;2.342;33.868
9407;80.0;2.341;33.868
9407;90.0;2.341;33.874
9407;100.0;2.341;33.878
9407;110.0;2.289;33.877
9407;120.0;2.237;33.876
9407;130.0;2.176;33.874
9407;140.0;2.115;33.873
9407;150.0;2.055;33.872
9407;160.0;1.995;33.874
9407;170.0;1.935;33.877
9407;180.0;1.875;33.879
9407;190.0;1.815;33.883
9407;200.0;1.825;33.886
9407;210.0;1.844;33.901
9407;220.0;1.861;33.915
9407;230.0;1.88;33.932
9407;240.0;1.898;33.952
9407;250.0;1.916;33.971
9407;260.0;1.934;33.989
9407;270.0;1.953;34.007
9407;280.0;1.971;34.022
9407;290.0;1.989;34.036
9407;300.0;2.007;34.049
9407;310.0;2.026;34.063
9407;320.0;2.045;34.076
9407;330.0;2.062;34.088
9407;340.0;2.081;34.102
9407;350.0;2.099;34.129
9407;360.0;2.118;34.167
9407;370.0;2.129;34.191
9407;380.0;2.135;34.205
9407;390.0;2.142;34.218
9407;400.0;2.149;34.231
9407;410.0;2.156;34.246
9407;420.0;2.163;34.259
9407;430.0;2.17;34.272
9407;440.0;2.177;34.287
9407;450.0;2.184;34.3
9407;460.0;2.191;34.314
9407;470.0;2.198;34.327
9407;480.0;2.205;34.341
9407;490.0;2.212;34.355
9407;500.0;2.219;34.379
9408;0.0;1.871;33.899
9408;10.0;1.871;33.912
9408;20.0;1.871;33.913
9408;30.0;1.871;33.92
9408;40.0;1.871;33.922
9408;50.0;1.871;33.919
9408;60.0;1.871;33.917
9408;70.0;1.87;33.913
9408;80.0;1.867;33.912
9408;90.0;1.863;33.912
9408;100.0;1.866;33.911
9408;110.0;1.853;33.908
9408;120.0;1.84;33.904
9408;130.0;1.823;33.901
9408;140.0;1.809;33.899
9408;150.0;1.801;33.9
9408;160.0;1.792;33.902
9408;170.0;1.783;33.905
9408;180.0;1.775;33.907
9408;190.0;1.767;33.915
9408;200.0;1.78;33.923
9408;210.0;1.796;33.935
9408;220.0;1.812;33.947
9408;230.0;1.828;33.969
9408;240.0;1.843;34.013
9408;250.0;1.859;34.057
9408;260.0;1.875;34.099
9408;270.0;1.89;34.143
9408;280.0;1.906;34.166
9408;290.0;1.922;34.181
9408;300.0;1.938;34.196
9408;310.0;1.954;34.211
9408;320.0;1.97;34.225
9408;330.0;1.985;34.235
9408;340.0;2.001;34.244
9408;350.0;2.017;34.259
9408;360.0;2.032;34.277
9408;370.0;2.046;34.291
9408;380.0;2.059;34.301
9408;390.0;2.07;34.311
9408;400.0;2.083;34.321
9408;410.0;2.095;34.332
9408;420.0;2.108;34.342
9408;430.0;2.12;34.352
9408;440.0;2.132;34.363
9408;450.0;2.145;34.373
9408;460.0;2.157;34.383
9408;470.0;2.169;34.394
9408;480.0;2.182;34.404
9408;490.0;2.194;34.414
9408;500.0;2.206;34.428
9409;0.0;1.652;33.916
9409;10.0;1.652;33.92
9409;20.0;1.652;33.923
9409;30.0;1.652;33.93
9409;40.0;1.652;33.932
9409;50.0;1.652;33.933
9409;60.0;1.652;33.931
9409;70.0;1.651;33.93
9409;80.0;1.648;33.929
9409;90.0;1.641;33.927
9409;100.0;1.637;33.924
9409;110.0;1.64;33.921
9409;120.0;1.643;33.917
9409;130.0;1.645;33.914
9409;140.0;1.65;33.912
9409;150.0;1.665;33.913
9409;160.0;1.682;33.916
9409;170.0;1.698;33.918
9409;180.0;1.716;33.921
9409;190.0;1.733;33.928
9409;200.0;1.75;33.934
9409;210.0;1.767;33.941
9409;220.0;1.785;33.948
9409;230.0;1.802;33.963
9409;240.0;1.818;34.003
9409;250.0;1.835;34.047
9409;260.0;1.851;34.091
9409;270.0;1.867;34.135
9409;280.0;1.883;34.162
9409;290.0;1.899;34.181
9409;300.0;1.912;34.206
9409;310.0;1.926;34.231
9409;320.0;1.94;34.254
9409;330.0;1.953;34.274
9409;340.0;1.967;34.294
9409;350.0;1.981;34.309
9409;360.0;1.995;34.32
9409;370.0;2.009;34.33
9409;380.0;2.023;34.341
9409;390.0;2.036;34.351
9409;400.0;2.05;34.362
9409;410.0;2.064;34.372
9409;420.0;2.078;34.381
9409;430.0;2.091;34.389
9409;440.0;2.105;34.398
9409;450.0;2.119;34.407
9409;460.0;2.132;34.416
9409;470.0;2.146;34.425
9409;480.0;2.16;34.434
9409;490.0;2.173;34.443
9409;500.0;2.187;34.452
9410;0.0;1.641;33.926
9410;10.0;1.641;33.908
9410;20.0;1.641;33.91
9410;30.0;1.641;33.911
9410;40.0;1.641;33.919
9410;50.0;1.641;33.924
9410;60.0;1.641;33.923
9410;70.0;1.641;33.922
9410;80.0;1.641;33.922
9410;90.0;1.629;33.921
9410;100.0;1.612;33.921
9410;110.0;1.612;33.919
9410;120.0;1.612;33.917
9410;130.0;1.612;33.915
9410;140.0;1.612;33.913
9410;150.0;1.627;33.914
9410;160.0;1.648;33.917
9410;170.0;1.669;33.92
9410;180.0;1.691;33.923
9410;190.0;1.711;33.926
9410;200.0;1.733;33.925
9410;210.0;1.755;33.923
9410;220.0;1.777;33.923
9410;230.0;1.799;33.922
9410;240.0;1.819;33.935
9410;250.0;1.838;33.962
9410;260.0;1.857;33.988
9410;270.0;1.875;34.014
9410;280.0;1.894;34.039
9410;290.0;1.911;34.067
9410;300.0;1.923;34.107
9410;310.0;1.935;34.148
9410;320.0;1.948;34.187
9410;330.0;1.96;34.227
9410;340.0;1.972;34.267
9410;350.0;1.984;34.294
9410;360.0;1.996;34.308
9410;370.0;2.008;34.321
9410;380.0;2.02;34.334
9410;390.0;2.032;34.348
9410;400.0;2.044;34.361
9410;410.0;2.056;34.374
9410;420.0;2.069;34.383
9410;430.0;2.08;34.392
9410;440.0;2.092;34.401
9410;450.0;2.104;34.41
9410;460.0;2.116;34.419
9410;470.0;2.128;34.428
9410;480.0;2.14;34.438
9410;490.0;2.152;34.447
9410;500.0;2.165;34.456
9411;0.0;1.992;33.896
9411;10.0;1.975;33.901
9411;20.0;1.958;33.892
9411;30.0;1.933;33.892
9411;40.0;1.903;33.899
9411;50.0;1.853;33.902
9411;60.0;1.774;33.901
9411;70.0;1.695;33.901
9411;80.0;1.687;33.903
9411;90.0;1.678;33.904
9411;100.0;1.67;33.903
9411;110.0;1.661;33.904
9411;120.0;1.653;33.903
9411;130.0;1.645;33.903
9411;140.0;1.637;33.902
9411;150.0;1.641;33.907
9411;160.0;1.651;33.914
9411;170.0;1.661;33.921
9411;180.0;1.675;33.935
9411;190.0;1.695;33.971
9411;200.0;1.713;34.013
9411;210.0;1.731;34.058
9411;220.0;1.751;34.091
9411;230.0;1.769;34.12
9411;240.0;1.787;34.15
9411;250.0;1.806;34.178
9411;260.0;1.824;34.191
9411;270.0;1.842;34.198
9411;280.0;1.861;34.207
9411;290.0;1.88;34.215
9411;300.0;1.898;34.22
9411;310.0;1.917;34.223
9411;320.0;1.935;34.226
9411;330.0;1.947;34.237
9411;340.0;1.965;34.261
9411;350.0;1.983;34.269
9411;360.0;2.0;34.277
9411;370.0;2.018;34.286
9411;380.0;2.036;34.294
9411;390.0;2.054;34.303
9411;400.0;2.071;34.312
9411;410.0;2.09;34.322
9411;420.0;2.107;34.333
9411;430.0;2.125;34.344
9411;440.0;2.143;34.355
9411;450.0;2.161;34.366
9411;460.0;2.179;34.377
9411;470.0;2.196;34.388
9411;480.0;2.203;34.398
9411;490.0;2.209;34.407
9411;500.0;2.214;34.417
9412;0.0;2.361;33.891
9412;10.0;2.356;33.89
9412;20.0;2.351;33.891
9412;30.0;2.315;33.896
9412;40.0;2.258;33.9
9412;50.0;2.201;33.9
9412;60.0;2.144;33.898
9412;70.0;2.087;33.897
9412;80.0;2.029;33.899
9412;90.0;1.972;33.901
9412;100.0;1.915;33.902
9412;110.0;1.858;33.903
9412;120.0;1.801;33.904
9412;130.0;1.744;33.905
9412;140.0;1.687;33.906
9412;150.0;1.68;33.908
9412;160.0;1.693;33.911
9412;170.0;1.707;33.914
9412;180.0;1.72;33.917
9412;190.0;1.734;33.92
9412;200.0;1.748;33.946
9412;210.0;1.761;33.983
9412;220.0;1.775;34.019
9412;230.0;1.789;34.055
9412;240.0;1.802;34.092
9412;250.0;1.815;34.122
9412;260.0;1.828;34.146
9412;270.0;1.841;34.171
9412;280.0;1.854;34.195
9412;290.0;1.867;34.219
9412;300.0;1.88;34.234
9412;310.0;1.893;34.24
9412;320.0;1.906;34.246
9412;330.0;1.919;34.253
9412;340.0;1.932;34.259
9412;350.0;1.945;34.266
9412;360.0;1.958;34.274
9412;370.0;1.97;34.283
9412;380.0;1.983;34.292
9412;390.0;1.996;34.304
9412;400.0;2.009;34.315
9412;410.0;2.022;34.327
9412;420.0;2.035;34.338
9412;430.0;2.048;34.35
9412;440.0;2.061;34.361
9412;450.0;2.074;34.372
9412;460.0;2.087;34.384
9412;470.0;2.1;34.395
9412;480.0;2.112;34.404
9412;490.0;2.125;34.411
9412;500.0;2.138;34.418
